filename,gender,bodyFat,ffmi,prompt
"female_ffmi20_bf50.png","female",50,20,"Generate a futuristic-looking white wireframe of a human torso.  Style: Clean, minimalist, white lines on pure black background. View: Front-facing torso only (chest to waist). Details: Show muscle definition and body composition appropriate for: - Gender: female - Body Fat: 50% - FFMI: 20 No face, no limbs, just torso. Pure white wireframe on black background. High contrast, clean lines, anatomically accurate proportions."
"female_ffmi22_5_bf5.png","female",5,22.5,"Generate a futuristic-looking white wireframe of a human torso.  Style: Clean, minimalist, white lines on pure black background. View: Front-facing torso only (chest to waist). Details: Show muscle definition and body composition appropriate for: - Gender: female - Body Fat: 5% - FFMI: 22.5 No face, no limbs, just torso. Pure white wireframe on black background. High contrast, clean lines, anatomically accurate proportions."
"female_ffmi22_5_bf10.png","female",10,22.5,"Generate a futuristic-looking white wireframe of a human torso.  Style: Clean, minimalist, white lines on pure black background. View: Front-facing torso only (chest to waist). Details: Show muscle definition and body composition appropriate for: - Gender: female - Body Fat: 10% - FFMI: 22.5 No face, no limbs, just torso. Pure white wireframe on black background. High contrast, clean lines, anatomically accurate proportions."
"female_ffmi22_5_bf15.png","female",15,22.5,"Generate a futuristic-looking white wireframe of a human torso.  Style: Clean, minimalist, white lines on pure black background. View: Front-facing torso only (chest to waist). Details: Show muscle definition and body composition appropriate for: - Gender: female - Body Fat: 15% - FFMI: 22.5 No face, no limbs, just torso. Pure white wireframe on black background. High contrast, clean lines, anatomically accurate proportions."
"female_ffmi22_5_bf20.png","female",20,22.5,"Generate a futuristic-looking white wireframe of a human torso.  Style: Clean, minimalist, white lines on pure black background. View: Front-facing torso only (chest to waist). Details: Show muscle definition and body composition appropriate for: - Gender: female - Body Fat: 20% - FFMI: 22.5 No face, no limbs, just torso. Pure white wireframe on black background. High contrast, clean lines, anatomically accurate proportions."
"female_ffmi22_5_bf25.png","female",25,22.5,"Generate a futuristic-looking white wireframe of a human torso.  Style: Clean, minimalist, white lines on pure black background. View: Front-facing torso only (chest to waist). Details: Show muscle definition and body composition appropriate for: - Gender: female - Body Fat: 25% - FFMI: 22.5 No face, no limbs, just torso. Pure white wireframe on black background. High contrast, clean lines, anatomically accurate proportions."
"female_ffmi22_5_bf30.png","female",30,22.5,"Generate a futuristic-looking white wireframe of a human torso.  Style: Clean, minimalist, white lines on pure black background. View: Front-facing torso only (chest to waist). Details: Show muscle definition and body composition appropriate for: - Gender: female - Body Fat: 30% - FFMI: 22.5 No face, no limbs, just torso. Pure white wireframe on black background. High contrast, clean lines, anatomically accurate proportions."
"female_ffmi22_5_bf35.png","female",35,22.5,"Generate a futuristic-looking white wireframe of a human torso.  Style: Clean, minimalist, white lines on pure black background. View: Front-facing torso only (chest to waist). Details: Show muscle definition and body composition appropriate for: - Gender: female - Body Fat: 35% - FFMI: 22.5 No face, no limbs, just torso. Pure white wireframe on black background. High contrast, clean lines, anatomically accurate proportions."
"female_ffmi22_5_bf40.png","female",40,22.5,"Generate a futuristic-looking white wireframe of a human torso.  Style: Clean, minimalist, white lines on pure black background. View: Front-facing torso only (chest to waist). Details: Show muscle definition and body composition appropriate for: - Gender: female - Body Fat: 40% - FFMI: 22.5 No face, no limbs, just torso. Pure white wireframe on black background. High contrast, clean lines, anatomically accurate proportions."
"female_ffmi22_5_bf45.png","female",45,22.5,"Generate a futuristic-looking white wireframe of a human torso.  Style: Clean, minimalist, white lines on pure black background. View: Front-facing torso only (chest to waist). Details: Show muscle definition and body composition appropriate for: - Gender: female - Body Fat: 45% - FFMI: 22.5 No face, no limbs, just torso. Pure white wireframe on black background. High contrast, clean lines, anatomically accurate proportions."
"female_ffmi22_5_bf50.png","female",50,22.5,"Generate a futuristic-looking white wireframe of a human torso.  Style: Clean, minimalist, white lines on pure black background. View: Front-facing torso only (chest to waist). Details: Show muscle definition and body composition appropriate for: - Gender: female - Body Fat: 50% - FFMI: 22.5 No face, no limbs, just torso. Pure white wireframe on black background. High contrast, clean lines, anatomically accurate proportions."
"female_ffmi25_bf5.png","female",5,25,"Generate a futuristic-looking white wireframe of a human torso.  Style: Clean, minimalist, white lines on pure black background. View: Front-facing torso only (chest to waist). Details: Show muscle definition and body composition appropriate for: - Gender: female - Body Fat: 5% - FFMI: 25 No face, no limbs, just torso. Pure white wireframe on black background. High contrast, clean lines, anatomically accurate proportions."
"female_ffmi25_bf10.png","female",10,25,"Generate a futuristic-looking white wireframe of a human torso.  Style: Clean, minimalist, white lines on pure black background. View: Front-facing torso only (chest to waist). Details: Show muscle definition and body composition appropriate for: - Gender: female - Body Fat: 10% - FFMI: 25 No face, no limbs, just torso. Pure white wireframe on black background. High contrast, clean lines, anatomically accurate proportions."
"female_ffmi25_bf15.png","female",15,25,"Generate a futuristic-looking white wireframe of a human torso.  Style: Clean, minimalist, white lines on pure black background. View: Front-facing torso only (chest to waist). Details: Show muscle definition and body composition appropriate for: - Gender: female - Body Fat: 15% - FFMI: 25 No face, no limbs, just torso. Pure white wireframe on black background. High contrast, clean lines, anatomically accurate proportions."
"female_ffmi25_bf20.png","female",20,25,"Generate a futuristic-looking white wireframe of a human torso.  Style: Clean, minimalist, white lines on pure black background. View: Front-facing torso only (chest to waist). Details: Show muscle definition and body composition appropriate for: - Gender: female - Body Fat: 20% - FFMI: 25 No face, no limbs, just torso. Pure white wireframe on black background. High contrast, clean lines, anatomically accurate proportions."
"female_ffmi25_bf25.png","female",25,25,"Generate a futuristic-looking white wireframe of a human torso.  Style: Clean, minimalist, white lines on pure black background. View: Front-facing torso only (chest to waist). Details: Show muscle definition and body composition appropriate for: - Gender: female - Body Fat: 25% - FFMI: 25 No face, no limbs, just torso. Pure white wireframe on black background. High contrast, clean lines, anatomically accurate proportions."
"female_ffmi25_bf30.png","female",30,25,"Generate a futuristic-looking white wireframe of a human torso.  Style: Clean, minimalist, white lines on pure black background. View: Front-facing torso only (chest to waist). Details: Show muscle definition and body composition appropriate for: - Gender: female - Body Fat: 30% - FFMI: 25 No face, no limbs, just torso. Pure white wireframe on black background. High contrast, clean lines, anatomically accurate proportions."
"female_ffmi25_bf35.png","female",35,25,"Generate a futuristic-looking white wireframe of a human torso.  Style: Clean, minimalist, white lines on pure black background. View: Front-facing torso only (chest to waist). Details: Show muscle definition and body composition appropriate for: - Gender: female - Body Fat: 35% - FFMI: 25 No face, no limbs, just torso. Pure white wireframe on black background. High contrast, clean lines, anatomically accurate proportions."
"female_ffmi25_bf40.png","female",40,25,"Generate a futuristic-looking white wireframe of a human torso.  Style: Clean, minimalist, white lines on pure black background. View: Front-facing torso only (chest to waist). Details: Show muscle definition and body composition appropriate for: - Gender: female - Body Fat: 40% - FFMI: 25 No face, no limbs, just torso. Pure white wireframe on black background. High contrast, clean lines, anatomically accurate proportions."
"female_ffmi25_bf45.png","female",45,25,"Generate a futuristic-looking white wireframe of a human torso.  Style: Clean, minimalist, white lines on pure black background. View: Front-facing torso only (chest to waist). Details: Show muscle definition and body composition appropriate for: - Gender: female - Body Fat: 45% - FFMI: 25 No face, no limbs, just torso. Pure white wireframe on black background. High contrast, clean lines, anatomically accurate proportions."
"female_ffmi25_bf50.png","female",50,25,"Generate a futuristic-looking white wireframe of a human torso.  Style: Clean, minimalist, white lines on pure black background. View: Front-facing torso only (chest to waist). Details: Show muscle definition and body composition appropriate for: - Gender: female - Body Fat: 50% - FFMI: 25 No face, no limbs, just torso. Pure white wireframe on black background. High contrast, clean lines, anatomically accurate proportions."
